timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,1,1906,year,French Grand Prix held,The first Grand Prix motor race established an important ancestor of modern Formula One.,3,Le Mans,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,2,1925,year,Manufacturers' world championship created,Grand Prix racing gained an early international championship structure.,3,Europe,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,3,1946,year,Formula One rules adopted,The FIA recognized the formula that later underpinned the world championship.,5,Paris,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,4,1950-05-13,day,First Formula One World Championship race,The modern world championship began at Silverstone.,5,Silverstone,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,5,1950,year,Giuseppe Farina wins first drivers' title,Farina became the inaugural Formula One world champion.,5,Europe,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,6,1951,year,Ferrari wins first championship Grand Prix,Ferrari claimed its first Formula One victory.,4,Silverstone,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,7,1958,year,Constructors' Championship introduced,Teams gained their own official world title competition.,5,Global,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,8,1961,year,Mid-engine cars dominate championship era,The technical center of Formula One shifted decisively.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,9,1968,year,Commercial sponsorship liveries spread,Formula One entered a more visibly commercial age.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,10,1976,year,Hunt-Lauda title duel captivates world,One of the sport's most famous championship battles defined the era.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,11,1978,year,Ground-effect revolution peaks,Aerodynamic innovation transformed car performance.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,12,1981,year,Concorde Agreement signed,A foundational commercial framework reshaped governance and revenue sharing.,5,Paris,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,13,1988,year,McLaren-Honda dominate season,One of the greatest single-season performances in Formula One history occurred.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,14,1994,year,Imola deaths trigger safety reforms,The deaths of Ayrton Senna and Roland Ratzenberger led to major safety changes.,5,Imola,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,15,2000,year,Michael Schumacher wins Ferrari title,Ferrari ended a long championship drought.,5,Suzuka,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,16,2009,year,Brawn GP wins championship,A new team took both world titles in a remarkable debut season.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,17,2014,year,Hybrid turbo era begins,A major engine-regulation shift changed the sport's technical balance.,5,Australia,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
Timeline of Formula One,formula-one,"Major sporting, technical, commercial, and regulatory milestones in the history of Formula One.",sport,18,2017,year,Liberty Media era begins,New ownership launched a new commercial and media phase for Formula One.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/sports/Formula-One-auto-racing,0.95,sport;motorsport;formula-one
