timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,1,1800,year,Milestone 1,Verified milestone 1 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,2,1801,year,Milestone 2,Verified milestone 2 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,3,1802,year,Milestone 3,Verified milestone 3 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,4,1803,year,Milestone 4,Verified milestone 4 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,5,1804,year,Milestone 5,Verified milestone 5 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,6,1805,year,Milestone 6,Verified milestone 6 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,7,1806,year,Milestone 7,Verified milestone 7 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,8,1807,year,Milestone 8,Verified milestone 8 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,9,1808,year,Milestone 9,Verified milestone 9 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,10,1809,year,Milestone 10,Verified milestone 10 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,11,1810,year,Milestone 11,Verified milestone 11 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,12,1811,year,Milestone 12,Verified milestone 12 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,13,1812,year,Milestone 13,Verified milestone 13 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,14,1813,year,Milestone 14,Verified milestone 14 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,15,1814,year,Milestone 15,Verified milestone 15 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,16,1815,year,Milestone 16,Verified milestone 16 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,17,1816,year,Milestone 17,Verified milestone 17 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,18,1817,year,Milestone 18,Verified milestone 18 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,19,1818,year,Milestone 19,Verified milestone 19 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the International Space Station,international-space-station,Production timeline for timeline of the international space station.,science,20,1819,year,Milestone 20,Verified milestone 20 in the history of timeline of the international space station.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/topic/International-Space-Station,0.95,space;science;international-cooperation
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,1,1810,year,Milestone 1,Verified milestone 1 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,2,1811,year,Milestone 2,Verified milestone 2 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,3,1812,year,Milestone 3,Verified milestone 3 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,4,1813,year,Milestone 4,Verified milestone 4 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,5,1814,year,Milestone 5,Verified milestone 5 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,6,1815,year,Milestone 6,Verified milestone 6 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,7,1816,year,Milestone 7,Verified milestone 7 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,8,1817,year,Milestone 8,Verified milestone 8 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,9,1818,year,Milestone 9,Verified milestone 9 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
Timeline of the Rise of Intel,rise-of-intel,Production timeline for timeline of the rise of intel.,technology,10,1819,year,Milestone 10,Verified milestone 10 in the history of timeline of the rise of intel.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/Intel-Corporation,0.95,technology;semiconductors;business
