timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,1,1880,year,George Eastman begins commercial dry-plate production,"George Eastman started commercial production of photographic dry plates, laying the basis for Kodak.",5,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,2,1881,year,Eastman Dry Plate Company formed,Eastman formalized his growing business with a new company.,4,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,3,1888,year,Kodak camera introduced,The Kodak camera and brand name launched a mass-market photography business.,5,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,4,1889,year,Flexible roll film introduced,Kodak's roll film transformed consumer photography and supported motion-picture technology.,5,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,5,1892,year,Eastman Kodak Company incorporated,The modern corporate structure of Eastman Kodak was established.,5,New Jersey,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,6,1900,year,Brownie camera released,The low-cost Brownie made photography accessible to millions of consumers.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,7,1935,year,Kodachrome introduced,Kodachrome became one of the most famous color film products in photographic history.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,8,1963,year,Instamatic camera introduced,Kodak expanded mass-market photography again with the Instamatic line.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,9,1975,year,Kodak engineer builds digital camera prototype,Steven Sasson created an early digital camera prototype inside Kodak.,5,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,10,1976,year,Kodak dominates US film market,Kodak held an overwhelming share of the US film and camera markets at its peak.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,11,1984,year,Kodak enters electronic imaging more aggressively,The company invested more heavily in electronic and digital imaging technologies.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,12,1988,year,Kodak acquires Sterling Drug,A large diversification move shifted Kodak beyond imaging.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
Timeline of Kodak’s Rise and Collapse,kodak-rise-and-collapse,"Major corporate, technological, and financial milestones in the rise and collapse of Eastman Kodak.",business,13,1994,year,Kodak begins major restructuring,The company sold assets and reorganized after its diversification strategy faltered.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;technology
