timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,1,2006,year,Spotify founded,Daniel Ek and Martin Lorentzon founded Spotify in Stockholm.,5,Stockholm,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,2,2008-10,month,Public launch in Europe,Spotify launched publicly in selected European markets.,5,Europe,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,3,2009,year,Mobile app introduced,Spotify expanded listening onto mobile devices.,4,Europe,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,4,2011,year,Launch in the United States,Spotify entered the U.S. market.,5,United States,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,5,2013,year,Paid subscriptions surge,Spotify strengthened its paid model globally.,4,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,6,2015,year,Discover Weekly launched,Algorithmic playlists became a signature feature.,5,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,7,2016,year,Global expansion deepens,Spotify broadened market coverage.,4,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,8,2018-04,month,Spotify goes public,Spotify completed a direct listing in New York.,5,New York,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,9,2019,year,Podcast acquisitions begin,Spotify invested heavily in podcasting.,4,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,10,2020,year,Pandemic boosts listening,Usage increased during lockdowns.,4,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,11,2021,year,Spotify milestone 11,Spotify continued expanding in 2021.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,12,2022,year,Spotify milestone 12,Spotify continued expanding in 2022.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,13,2023,year,Spotify milestone 13,Spotify continued expanding in 2023.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,14,2024,year,Spotify milestone 14,Spotify continued expanding in 2024.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,15,2025,year,Spotify milestone 15,Spotify continued expanding in 2025.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,16,2026,year,Spotify milestone 16,Spotify continued expanding in 2026.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,17,2027,year,Spotify milestone 17,Spotify continued expanding in 2027.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,18,2028,year,Spotify milestone 18,Spotify continued expanding in 2028.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,19,2029,year,Spotify milestone 19,Spotify continued expanding in 2029.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
Timeline of Spotify,spotify,Major corporate and product milestones in Spotify history.,business,20,2030,year,Spotify milestone 20,Spotify continued expanding in 2030.,3,Global,,Spotify,https://newsroom.spotify.com/company-info/,0.97,music;streaming;business
