timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,1,1994-07,month,Amazon is founded,"Jeff Bezos incorporated Amazon.com, laying the groundwork for an online retail company.",5,"Washington, United States",,Amazon Investor Relations,https://ir.aboutamazon.com/officers-and-directors/person-details/default.aspx,0.98,startup;e-commerce;amazon
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,2,1995-07,month,Amazon.com launches as an online bookstore,"The website opened to customers, initially focusing on books sold over the internet.",5,"Bellevue, Washington, United States",,About Amazon,https://www.aboutamazon.com/news/workplace/first-amazon-office-jeff-bezos-garage,0.97,books;e-commerce;amazon
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,3,1997-05-15,day,Amazon goes public,The company completed its initial public offering during the rapid growth of early internet commerce.,5,United States,,Amazon Investor Relations,https://ir.aboutamazon.com/files/doc_financials/annual/2006AnnualReport.pdf,0.97,ipo;finance;amazon
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,4,1998-10,month,Amazon expands into the United Kingdom and Germany,The company deepened its international reach with major European retail sites.,4,United Kingdom; Germany,,Encyclopaedia Britannica,https://www.britannica.com/money/Amazoncom,0.95,international-expansion;e-commerce;amazon
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,5,2000-09,month,Amazon Marketplace launches,Amazon expanded its platform by allowing independent sellers to list goods alongside its own retail offerings.,5,United States,,About Amazon,https://trustworthyshopping.aboutamazon.com/eu-dsa-risk-assessment-report-amazon-2025,0.95,marketplace;e-commerce;platform
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,6,2002-07,month,Amazon Web Services is introduced,Amazon began offering web-based infrastructure and developer services that would become AWS.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Amazoncom,0.95,aws;cloud-computing;technology
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,7,2005-02,month,Amazon Prime launches,The membership program introduced fast shipping benefits that became central to Amazon’s retail model.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Amazoncom,0.95,prime;e-commerce;membership
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,8,2006-03,month,Amazon S3 launches,Simple Storage Service became one of the foundational services of Amazon’s cloud platform.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Amazoncom,0.95,aws;cloud-computing;storage
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,9,2006-08,month,Amazon EC2 enters beta,Elastic Compute Cloud expanded AWS into on-demand computing capacity for developers and businesses.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Amazoncom,0.95,aws;cloud-computing;infrastructure
History of Amazon,amazon,"Major milestones in Amazon’s evolution from an online bookstore into a global commerce, cloud computing, and technology company.",technology,10,2007-11-19,day,Kindle is released,Amazon entered consumer hardware with its e-reader and expanded its role in digital publishing.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Amazoncom,0.95,kindle;hardware;books
