timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,1,2007-02,month,HSBC announces major subprime losses,Large mortgage-related losses signaled deepening stress in credit markets.,4,London,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,2,2007-04,month,New Century Financial files for bankruptcy,The collapse of a major subprime lender became an early symbol of the crisis.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,3,2007-08,month,BNP Paribas freezes mortgage-linked funds,Funding stress in Europe revealed that the crisis had become global.,5,Paris,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,4,2007-09,month,Northern Rock seeks emergency support,The British lender's troubles triggered the first run on a UK bank in generations.,5,United Kingdom,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,5,2008-03,month,Bear Stearns rescued by JPMorgan,A Federal Reserve-backed rescue highlighted systemic risks in investment banking.,5,New York,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,6,2008-07,month,IndyMac fails,One of the largest bank failures in US history intensified public alarm.,4,California,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,7,2008-07,month,US moves to support Fannie Mae and Freddie Mac,Washington signaled that mortgage-finance giants were in danger.,4,"Washington, DC",,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,8,2008-09-07,day,Fannie Mae and Freddie Mac placed into conservatorship,The US government took control of the two mortgage-finance enterprises.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,9,2008-09-15,day,Lehman Brothers files for bankruptcy,The failure of Lehman triggered a global financial panic.,5,New York,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,10,2008-09-16,day,AIG rescued by the Federal Reserve,The US government intervened to prevent the insurer's collapse.,5,New York,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,11,2008-09-18,day,Global money markets seize up,Short-term funding markets came under intense pressure after Lehman's fall.,5,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,12,2008-09-25,day,Washington Mutual fails,The biggest bank failure in US history underscored the scale of the crisis.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,13,2008-09-29,day,US House rejects first TARP vote,Markets plunged after lawmakers initially rejected the rescue plan.,4,"Washington, DC",,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,14,2008-10-03,day,TARP enacted,The US government approved a major emergency bank rescue program.,5,"Washington, DC",,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,15,2008-10-08,day,Coordinated global interest-rate cuts announced,Major central banks acted together to stabilize the financial system.,4,Global,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
Timeline of the 2008 Financial Crisis,2008-financial-crisis,"Major milestones in the buildup, panic, and aftermath of the global financial crisis of 2007–2009.",finance,16,2008-10,month,Iceland's banking system collapses,The country's oversized banks failed in one of the crisis's sharpest national episodes.,4,Iceland,,Encyclopaedia Britannica,https://www.britannica.com/money/financial-crisis-of-2007-2008,0.95,finance;banking;crisis
