timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,1,1878,year,George Eastman begins dry-plate work,"George Eastman started manufacturing dry photographic plates, laying the basis for Kodak.",4,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,2,1880,year,Eastman Dry Plate Company established,Eastman organized his photographic materials business in Rochester.,4,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,3,1884,year,Eastman patents roll film holder,Eastman's new holder helped simplify amateur photography.,4,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,4,1888,year,Kodak camera introduced,The first Kodak camera popularized snapshot photography with the slogan about pressing the button.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,5,1889,year,Transparent roll film introduced,Kodak's transparent flexible film became crucial to both photography and early motion pictures.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,6,1892,year,Eastman Kodak Company formed,Eastman reorganized the business as the Eastman Kodak Company.,5,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,7,1900,year,Brownie camera launched,The inexpensive Brownie opened photography to a mass market.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,8,1935,year,Kodachrome introduced,"Kodak released Kodachrome, one of the most influential color films in photographic history.",5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,9,1963,year,Instamatic launched,The Instamatic camera line became one of Kodak's biggest consumer successes.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
Timeline of Kodak's Rise and Collapse,kodaks-rise-and-collapse,"Major milestones in the rise, peak, and decline of Eastman Kodak.",business,10,1975,year,Kodak engineer builds digital camera prototype,Steven Sasson created an early digital camera inside Kodak.,5,Rochester,,Encyclopaedia Britannica,https://www.britannica.com/money/Eastman-Kodak-Company,0.95,business;photography;industry
