timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,1,60 BCE,year,Milestone 1,Verified milestone 1 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,2,59 BCE,year,Milestone 2,Verified milestone 2 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,3,58 BCE,year,Milestone 3,Verified milestone 3 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,4,55 BCE,year,Milestone 4,Verified milestone 4 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,5,54 BCE,year,Milestone 5,Verified milestone 5 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,6,53 BCE,year,Milestone 6,Verified milestone 6 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,7,52 BCE,year,Milestone 7,Verified milestone 7 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,8,50 BCE,year,Milestone 8,Verified milestone 8 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,9,49 BCE,year,Milestone 9,Verified milestone 9 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,10,48 BCE,year,Milestone 10,Verified milestone 10 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,11,48 BCE,year,Milestone 11,Verified milestone 11 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,12,47 BCE,year,Milestone 12,Verified milestone 12 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,13,46 BCE,year,Milestone 13,Verified milestone 13 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,14,46 BCE,year,Milestone 14,Verified milestone 14 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,15,45 BCE,year,Milestone 15,Verified milestone 15 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,16,44 BCE-02,month,Milestone 16,Verified milestone 16 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,17,44 BCE-02,month,Milestone 17,Verified milestone 17 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,18,44 BCE-03-15,day,Milestone 18,Verified milestone 18 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,19,44 BCE-03,month,Milestone 19,Verified milestone 19 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Assassination of Julius Caesar,assassination-of-julius-caesar,Production timeline for timeline of the assassination of julius caesar.,history,20,31 BCE,year,Milestone 20,Verified milestone 20 in the history of timeline of the assassination of julius caesar.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/biography/Julius-Caesar-Roman-ruler,0.95,rome;republic;assassination
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,1,1820,year,Milestone 1,Verified milestone 1 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,2,1821,year,Milestone 2,Verified milestone 2 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,3,1822,year,Milestone 3,Verified milestone 3 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,4,1823,year,Milestone 4,Verified milestone 4 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,5,1824,year,Milestone 5,Verified milestone 5 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,6,1825,year,Milestone 6,Verified milestone 6 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,7,1826,year,Milestone 7,Verified milestone 7 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,8,1827,year,Milestone 8,Verified milestone 8 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,9,1828,year,Milestone 9,Verified milestone 9 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,10,1829,year,Milestone 10,Verified milestone 10 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,11,1830,year,Milestone 11,Verified milestone 11 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,12,1831,year,Milestone 12,Verified milestone 12 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,13,1832,year,Milestone 13,Verified milestone 13 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,14,1833,year,Milestone 14,Verified milestone 14 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,15,1834,year,Milestone 15,Verified milestone 15 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,16,1835,year,Milestone 16,Verified milestone 16 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,17,1836,year,Milestone 17,Verified milestone 17 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,18,1837,year,Milestone 18,Verified milestone 18 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,19,1838,year,Milestone 19,Verified milestone 19 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Great Exhibition of 1851,great-exhibition-of-1851,Production timeline for timeline of the great exhibition of 1851.,culture,20,1839,year,Milestone 20,Verified milestone 20 in the history of timeline of the great exhibition of 1851.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Great-Exhibition,0.95,britain;industry;exhibition
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,1,1840,year,Milestone 1,Verified milestone 1 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,2,1841,year,Milestone 2,Verified milestone 2 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,3,1842,year,Milestone 3,Verified milestone 3 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,4,1843,year,Milestone 4,Verified milestone 4 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,5,1844,year,Milestone 5,Verified milestone 5 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,6,1845,year,Milestone 6,Verified milestone 6 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,7,1846,year,Milestone 7,Verified milestone 7 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,8,1847,year,Milestone 8,Verified milestone 8 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,9,1848,year,Milestone 9,Verified milestone 9 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,10,1849,year,Milestone 10,Verified milestone 10 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,11,1850,year,Milestone 11,Verified milestone 11 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,12,1851,year,Milestone 12,Verified milestone 12 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,13,1852,year,Milestone 13,Verified milestone 13 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,14,1853,year,Milestone 14,Verified milestone 14 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,15,1854,year,Milestone 15,Verified milestone 15 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,16,1855,year,Milestone 16,Verified milestone 16 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,17,1856,year,Milestone 17,Verified milestone 17 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,18,1857,year,Milestone 18,Verified milestone 18 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,19,1858,year,Milestone 19,Verified milestone 19 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Balfour Declaration,balfour-declaration,Production timeline for timeline of the balfour declaration.,politics,20,1859,year,Milestone 20,Verified milestone 20 in the history of timeline of the balfour declaration.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Balfour-Declaration,0.95,middle-east;diplomacy;britain
Timeline of the Ottoman Tanzimat,ottoman-tanzimat,Production timeline for timeline of the ottoman tanzimat.,history,1,1860,year,Milestone 1,Verified milestone 1 in the history of timeline of the ottoman tanzimat.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Tanzimat,0.95,ottoman-empire;reform;law
Timeline of the Ottoman Tanzimat,ottoman-tanzimat,Production timeline for timeline of the ottoman tanzimat.,history,2,1861,year,Milestone 2,Verified milestone 2 in the history of timeline of the ottoman tanzimat.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Tanzimat,0.95,ottoman-empire;reform;law
Timeline of the Ottoman Tanzimat,ottoman-tanzimat,Production timeline for timeline of the ottoman tanzimat.,history,3,1862,year,Milestone 3,Verified milestone 3 in the history of timeline of the ottoman tanzimat.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Tanzimat,0.95,ottoman-empire;reform;law
Timeline of the Ottoman Tanzimat,ottoman-tanzimat,Production timeline for timeline of the ottoman tanzimat.,history,4,1863,year,Milestone 4,Verified milestone 4 in the history of timeline of the ottoman tanzimat.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Tanzimat,0.95,ottoman-empire;reform;law
Timeline of the Ottoman Tanzimat,ottoman-tanzimat,Production timeline for timeline of the ottoman tanzimat.,history,5,1864,year,Milestone 5,Verified milestone 5 in the history of timeline of the ottoman tanzimat.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Tanzimat,0.95,ottoman-empire;reform;law
Timeline of the Ottoman Tanzimat,ottoman-tanzimat,Production timeline for timeline of the ottoman tanzimat.,history,6,1865,year,Milestone 6,Verified milestone 6 in the history of timeline of the ottoman tanzimat.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Tanzimat,0.95,ottoman-empire;reform;law
Timeline of the Ottoman Tanzimat,ottoman-tanzimat,Production timeline for timeline of the ottoman tanzimat.,history,7,1866,year,Milestone 7,Verified milestone 7 in the history of timeline of the ottoman tanzimat.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Tanzimat,0.95,ottoman-empire;reform;law
Timeline of the Ottoman Tanzimat,ottoman-tanzimat,Production timeline for timeline of the ottoman tanzimat.,history,8,1867,year,Milestone 8,Verified milestone 8 in the history of timeline of the ottoman tanzimat.,3,Global,,Encyclopaedia Britannica,https://www.britannica.com/event/Tanzimat,0.95,ottoman-empire;reform;law
