timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,1,312 BCE,year,Seleucus retakes Babylon,Seleucus retakes Babylon.,4,Babylon,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,2,305 BCE,year,Seleucus assumes royal title,Seleucus assumes royal title.,4,Mesopotamia,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,3,301 BCE,year,Battle of Ipsus,Battle of Ipsus.,4,Phrygia,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,4,300 BCE,year,Antioch founded,Antioch founded.,4,Antioch,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,5,281 BCE,year,Battle of Corupedium,Battle of Corupedium.,4,Lydia,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,6,261 BCE,year,Second Syrian War begins,Second Syrian War begins.,4,Levant,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,7,246 BCE,year,Third Syrian War begins,Third Syrian War begins.,4,Levant,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,8,223 BCE,year,Antiochus III takes throne,Antiochus III takes throne.,4,Seleucia,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,9,217 BCE,year,Battle of Raphia,Battle of Raphia.,4,Rafah,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,10,200 BCE,year,Battle of Panium,Battle of Panium.,4,Golan,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,11,190 BCE,year,Battle of Magnesia,Battle of Magnesia.,4,Magnesia,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,12,188 BCE,year,Treaty of Apamea,Treaty of Apamea.,4,Apamea,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,13,175 BCE,year,Antiochus IV crowned,Antiochus IV crowned.,4,Antioch,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,14,167 BCE,year,Maccabean Revolt begins,Maccabean Revolt begins.,4,Jerusalem,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,15,164 BCE,year,Death of Antiochus IV,Death of Antiochus IV.,4,Persia,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,16,148 BCE,year,Demetrius II takes throne,Demetrius II takes throne.,4,Antioch,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,17,141 BCE,year,Parthians seize Babylon,Parthians seize Babylon.,4,Babylon,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,18,129 BCE,year,Antiochus VII killed,Antiochus VII killed.,4,Media,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,19,83 BCE,year,Tigranes occupies Syria,Tigranes occupies Syria.,4,Syria,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Seleucid Empire,seleucid-empire,Major events in Seleucid history.,history,20,63 BCE,year,Rome annexes Syria,Rome annexes Syria.,4,Syria,,Encyclopaedia Britannica,https://www.britannica.com/topic/Seleucid-kingdom,0.95,empire;hellenistic;war
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,1,c. 1070 BCE,approximate,Napatan state emerges,Napatan state emerges.,4,Napata,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,2,c. 900 BCE,approximate,Napata becomes royal center,Napata becomes royal center.,4,Napata,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,3,c. 800 BCE,approximate,Alara reign begins,Alara reign begins.,4,Nubia,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,4,747 BCE,year,Kashta expands north,Kashta expands north.,4,Upper Egypt,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,5,728 BCE,year,Piye invades Egypt,Piye invades Egypt.,4,Egypt,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,6,716 BCE,year,Shabaka rules Egypt,Shabaka rules Egypt.,4,Memphis,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,7,701 BCE,year,Taharqa campaigns,Taharqa campaigns.,4,Levant,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,8,671 BCE,year,Assyrians capture Memphis,Assyrians capture Memphis.,4,Memphis,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
Timeline of the Kingdom of Kush,kingdom-of-kush,Major events in Kushite history.,history,9,664 BCE,year,Tantamani retreats south,Tantamani retreats south.,4,Thebes,,Encyclopaedia Britannica,https://www.britannica.com/place/Kush-ancient-region-Africa,0.95,africa;nubia;kingdom
