timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,1,1945-02-11,day,Yalta Conference concludes,"Churchill, Roosevelt, and Stalin end the Yalta Conference after negotiating the postwar order in Europe.",4,"Yalta, Crimea",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;diplomacy;europe
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,2,1945-07-17,day,Potsdam Conference opens,The wartime allies meet again at Potsdam as tensions over Germany and Eastern Europe sharpen.,4,"Potsdam, Germany",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;diplomacy;germany
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,3,1946-03-05,day,Churchill delivers the Iron Curtain speech,"Winston Churchill warns that an 'Iron Curtain' has descended across Europe, giving a memorable phrase to the new divide.",5,"Fulton, Missouri, United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;speech;europe
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,4,1947-03-12,day,Truman Doctrine is announced,President Harry Truman commits the United States to supporting states resisting communist pressure.,5,"Washington, D.C., United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;united-states;containment
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,5,1947-06-05,day,Marshall Plan is proposed,The United States unveils a major economic recovery program for Europe that becomes a pillar of containment.,5,"Cambridge, Massachusetts, United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;economy;containment
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,6,1948-06,month,Berlin Blockade begins,"The Soviet Union blocks land access to West Berlin, prompting a massive Western airlift.",5,"Berlin, Germany",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;berlin;crisis
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,7,1949-04-04,day,NATO is founded,"Twelve countries sign the North Atlantic Treaty, creating a collective defense alliance.",5,"Washington, D.C., United States",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;nato;alliance
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,8,1949-08-29,day,Soviet Union tests its first atomic bomb,The Soviet nuclear test ends the United States monopoly on atomic weapons.,5,"Semipalatinsk, Kazakhstan",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;nuclear-weapons;soviet-union
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,9,1949-10-01,day,People's Republic of China is proclaimed,"Mao Zedong declares the founding of the People's Republic of China, transforming the global balance of power.",4,"Beijing, China",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;china;revolution
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,10,1950-06-25,day,Korean War begins,"North Korean forces cross the 38th parallel, turning Korea into the first major hot war of the Cold War.",5,Korean Peninsula,,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;korean-war;asia
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,11,1953-03-05,day,Stalin dies,Joseph Stalin's death opens a transition in Soviet leadership and policy.,4,"Moscow, Soviet Union",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;soviet-union;leadership
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,12,1955-05-14,day,Warsaw Pact is signed,The Soviet Union and its allies formalize a military bloc in Eastern Europe.,5,"Warsaw, Poland",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;warsaw-pact;alliance
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,13,1957-10-04,day,Sputnik 1 is launched,"The Soviet Union places the first artificial satellite into orbit, intensifying the superpower technological competition.",5,"Baikonur Cosmodrome, Kazakhstan",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;space-race;soviet-union
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,14,1961-08-13,day,Construction of the Berlin Wall begins,"East Germany seals the border in Berlin, creating the most visible symbol of the divided Cold War order.",5,"Berlin, Germany",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;berlin;wall
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,15,1962-10-16,day,Cuban Missile Crisis begins,The discovery of Soviet missiles in Cuba triggers the most dangerous nuclear confrontation of the Cold War.,5,Cuba,,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;cuban-missile-crisis;nuclear-weapons
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,16,1968-08-20,day,Warsaw Pact forces invade Czechoslovakia,The Prague Spring is crushed by a Soviet-led military intervention.,4,Czechoslovakia,,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;eastern-europe;invasion
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,17,1972-05-26,day,SALT I is signed,The United States and the Soviet Union sign agreements limiting parts of their strategic nuclear arsenals.,4,"Moscow, Soviet Union",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;arms-control;diplomacy
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,18,1979-12-24,day,Soviet invasion of Afghanistan begins,"The Soviet military intervenes in Afghanistan, deepening East-West tensions and provoking a long war.",5,Afghanistan,,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;afghanistan;war
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,19,1989-11-09,day,Berlin Wall opens,"East German authorities open border crossings in Berlin, signaling the collapse of communist rule in Eastern Europe.",5,"Berlin, Germany",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;berlin;revolutions
Timeline of the Cold War,timeline-of-the-cold-war,"Major political, military, and diplomatic milestones in the global rivalry between the United States and the Soviet Union, from the end of World War II to the Soviet collapse.",politics,20,1991-12-26,day,Soviet Union is dissolved,"The USSR formally ceases to exist, ending the Cold War bipolar order.",5,"Moscow, Russia",,Encyclopaedia Britannica,https://www.britannica.com/event/Cold-War,0.95,cold-war;soviet-union;collapse
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,1,27 BCE,year,Octavian becomes Augustus,"The Senate grants Octavian the title Augustus, conventionally marking the beginning of the Roman Empire.",5,"Rome, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;empire;augustus
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,2,14,year,Tiberius succeeds Augustus,"After Augustus dies, Tiberius becomes emperor and secures the Julio-Claudian succession.",4,"Rome, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;empire;succession
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,3,43,year,Roman conquest of Britain begins,"Under Claudius, Rome launches the invasion that establishes long-term imperial rule in Britain.",4,Britain,,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;military-expansion;britain
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,4,64,year,Great Fire of Rome,A devastating fire ravages Rome during Nero's reign and reshapes the capital.,4,"Rome, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;urban-history;nero
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,5,79,year,Vesuvius destroys Pompeii and Herculaneum,The eruption of Mount Vesuvius buries two Roman towns and becomes one of antiquity's best-documented disasters.,4,"Campania, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;disaster;italy
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,6,98,year,Trajan becomes emperor,Trajan begins a reign associated with expansion and the empire's greatest territorial reach.,4,"Rome, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;empire;trajan
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,7,117,year,Hadrian succeeds Trajan,Hadrian turns imperial policy toward consolidation and frontier defense.,4,"Rome, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;empire;hadrian
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,8,122,year,Construction of Hadrian's Wall begins,Rome starts building the great frontier wall in northern Britain.,4,"Northern England, United Kingdom",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;frontier;britain
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,9,212,year,Constitutio Antoniniana extends citizenship,Caracalla grants Roman citizenship to nearly all free inhabitants of the empire.,5,"Rome, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;citizenship;law
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,10,235,year,Crisis of the Third Century begins,"The murder of Severus Alexander opens a long era of civil war, invasions, and political instability.",5,Roman Empire,,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;crisis;politics
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,11,284,year,Diocletian becomes emperor,Diocletian begins sweeping reforms that stabilize the empire after prolonged crisis.,5,"Nicomedia, Türkiye",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;reform;diocletian
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,12,293,year,Tetrarchy is established,Diocletian reorganizes imperial rule among two senior and two junior emperors.,5,Roman Empire,,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;government;reform
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,13,313,year,Edict of Milan is issued,Constantine and Licinius proclaim religious toleration for Christians in the empire.,5,"Milan, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;christianity;law
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,14,330-05-11,day,Constantinople is inaugurated,Constantine formally dedicates Constantinople as an imperial capital.,5,"Constantinople, Byzantine Empire",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;constantinople;empire
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,15,378-08-09,day,Romans are defeated at Adrianople,The Eastern Roman army suffers a major defeat by the Goths and Emperor Valens is killed.,5,"Adrianople, Türkiye",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;battle;goths
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,16,395,year,The empire is permanently divided,"After Theodosius I dies, the empire is divided between eastern and western courts.",5,Roman Empire,,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;division;late-antiquity
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,17,410,year,Visigoths sack Rome,"Alaric's forces capture and sack Rome, shocking the Roman world.",5,"Rome, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;invasion;visigoths
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,18,476,year,Romulus Augustulus is deposed,"Odoacer removes the last western emperor, a conventional date for the fall of the Western Roman Empire.",5,"Ravenna, Italy",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;western-empire;fall
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,19,527,year,Justinian I becomes emperor,"Justinian's reign begins a major eastern Roman revival in law, warfare, and building.",4,"Constantinople, Byzantine Empire",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;byzantium;justinian
Timeline of the Roman Empire,timeline-of-the-roman-empire,"Key political, military, administrative, and religious milestones in the history of the Roman Empire from Augustus to the fall of Constantinople.",history,20,1453-05-29,day,Constantinople falls to the Ottomans,The Ottoman conquest of Constantinople ends the eastern Roman imperial line.,5,"Constantinople, Ottoman Empire",,Encyclopaedia Britannica,https://www.britannica.com/place/Timeline-of-the-Roman-Empire,0.95,rome;byzantium;fall
Timeline of the French Revolution,timeline-of-the-french-revolution,Major political and social turning points in the French Revolution from the pre-revolutionary crisis to Napoleon's seizure of power.,history,1,1787-02,month,Assembly of Notables meets,"Louis XVI convenes the Assembly of Notables to address the monarchy's financial crisis, exposing deep political weakness.",4,"Versailles, France",,Encyclopaedia Britannica,https://www.britannica.com/summary/French-Revolution-Timeline,0.95,french-revolution;monarchy;finance
