timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,1,c. 2737 BCE,approximate,Tea enters Chinese legend,"Chinese tradition places the discovery of tea in the reign of the legendary emperor Shennong, establishing tea's foundational place in Chinese culture.",3,China,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;china;culture
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,2,3rd century CE,approximate,Tea becomes a daily drink in China,"By the 3rd century CE, tea had shifted from primarily medicinal use to a regular daily beverage in China.",4,China,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;china;society
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,3,350,year,Tea cultivation is first documented,"A published Chinese account described methods of planting, processing, and drinking tea, providing the first documentary evidence of tea cultivation.",4,China,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;agriculture;china
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,4,760,year,Lu Yu writes The Classic of Tea,"Lu Yu completed the Cha Jing, the first major treatise on tea, codifying preparation, utensils, and taste.",5,China,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;literature;china
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,5,805,year,Tea seeds reach Japan,"Tea seeds were brought from China to Japan, marking an important step in the spread of tea cultivation beyond China.",4,Japan,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;japan;exchange
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,6,1191,year,Eisai promotes tea in Japan,The Zen monk Eisai's writings helped popularize tea drinking in Japan and linked tea culture to Zen practice.,4,Japan,,Britannica,https://www.britannica.com/topic/tea-ceremony,0.95,tea;japan;religion
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,7,13th century,approximate,Tea cultivation is established in Japan,"By the 13th century, tea cultivation had become established in Japan, laying the groundwork for Japanese tea culture.",4,Japan,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;japan;agriculture
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,8,1610,year,Dutch traders bring tea to Europe,"Dutch merchants began importing tea to Europe, introducing the drink to a widening commercial market.",5,Netherlands,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;europe;trade
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,9,1657,year,Tea is first sold publicly in London,"Tea went on sale in London coffeehouses, helping launch the English tea market.",4,"London, England",,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;england;trade
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,10,1662,year,Tea gains prestige at the English court,Catherine of Braganza's marriage to Charles II helped popularize tea among English elites.,4,England,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;england;court
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,11,1689,year,British East India Company expands the tea trade,"The Company increasingly turned to large-scale tea imports, making tea central to British imperial commerce.",5,Britain and Asia,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;empire;trade
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,12,1773-12-16,day,Boston Tea Party protests tea taxation,"American colonists destroyed tea in Boston Harbor to protest British taxation, making tea central to imperial politics.",5,"Boston, Massachusetts",,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;revolution;politics
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,13,1823,year,The Assam tea plant is identified,"A distinct tea variety in Assam was identified, opening the way for large-scale tea production in India.",5,"Assam, India",,Britannica,https://www.britannica.com/plant/tea-plant,0.95,tea;india;agriculture
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,14,1826,year,Dutch begin tea cultivation in Java,"Dutch colonial authorities established tea cultivation in Java, expanding plantation tea production in Southeast Asia.",4,"Java, Indonesia",,Britannica,https://www.britannica.com/plant/tea-plant,0.95,tea;indonesia;agriculture
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,15,1834,year,Britain forms the Tea Committee in India,The British government organized tea experiments in India to reduce dependence on Chinese tea.,5,India,,Britannica,https://www.britannica.com/plant/tea-plant,0.95,tea;india;empire
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,16,1839,year,The first Assam tea auction is held in London,"Tea from Assam reached the London market, confirming India as a viable source for imperial tea supply.",4,"London, England",,Britannica,https://www.britannica.com/plant/tea-plant,0.95,tea;india;trade
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,17,1840,year,Afternoon tea enters British social life,"Anna, Duchess of Bedford, helped popularize afternoon tea as a distinctive social ritual in Britain.",3,Britain,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;britain;society
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,18,1869,year,The Suez Canal shortens the tea route,The opening of the canal sped transport between Asia and Europe and reshaped the economics of the tea trade.,4,Egypt,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;trade;transport
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,19,1904,year,Iced tea gains international attention,"Iced tea became widely noticed at the St. Louis World's Fair, boosting tea's adaptation to new consumer markets.",3,"St. Louis, Missouri",,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;united-states;culture
History of Tea,history-of-tea,A chronology of tea from its legendary origins in China to its global commercialization and modern tea culture.,culture,20,1908,year,Commercial tea bags appear,"The tea bag entered commercial use, changing tea preparation and mass consumption patterns.",4,United States,,Britannica,https://www.britannica.com/topic/tea-beverage,0.95,tea;technology;consumption
History of Silver,history-of-silver,A chronology of silver from ancient extraction and coinage to its modern monetary and industrial roles.,finance,1,4000 BCE,year,Silver is used for jewelry and exchange,Silver was discovered after gold and copper and was used in ornament and exchange in the ancient Near East.,4,Ancient Near East,,Britannica,https://www.britannica.com/technology/silver-processing,0.95,silver;metals;trade
History of Silver,history-of-silver,A chronology of silver from ancient extraction and coinage to its modern monetary and industrial roles.,finance,2,2000 BCE,year,Silver-bearing lead ores are smelted,"Mining and smelting of silver-bearing lead ores were under way in Anatolia, advancing silver production.",4,Anatolia,,Britannica,https://www.britannica.com/technology/silver-processing,0.95,silver;mining;technology
History of Silver,history-of-silver,A chronology of silver from ancient extraction and coinage to its modern monetary and industrial roles.,finance,3,800 BCE,year,Silver is widely used as money,Silver had become an established medium of exchange in the ancient Mediterranean world.,5,Mediterranean,,Britannica,https://www.britannica.com/science/silver,0.95,silver;money;trade
History of Silver,history-of-silver,A chronology of silver from ancient extraction and coinage to its modern monetary and industrial roles.,finance,4,c. 550 BCE,approximate,Laurium mines power Athenian wealth,The silver mines at Laurium became a major source of Athenian state revenue and military finance.,5,"Attica, Greece",,Britannica,https://www.britannica.com/technology/silver-processing,0.95,silver;greece;empire
History of Silver,history-of-silver,A chronology of silver from ancient extraction and coinage to its modern monetary and industrial roles.,finance,5,211 BCE,year,Rome expands Iberian silver extraction,Roman control of Spanish mines integrated large silver supplies into the Roman economy.,4,Iberian Peninsula,,Britannica,https://www.britannica.com/technology/silver-processing,0.95,silver;rome;mining
History of Silver,history-of-silver,A chronology of silver from ancient extraction and coinage to its modern monetary and industrial roles.,finance,6,1545,year,The Potosi silver mountain is discovered,The discovery of Cerro Rico at Potosi created one of the most important silver mining centers in world history.,5,"Potosi, Bolivia",,Britannica,https://www.britannica.com/technology/silver-processing,0.95,silver;colonialism;mining
