timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,1,1853,year,Perry arrives in Japan,The arrival of Commodore Perry intensified pressure on the Tokugawa order.,4,Edo Bay,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,2,1854,year,Treaty of Kanagawa signed,Japan opened limited relations with the United States.,4,Kanagawa,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,3,1858,year,Harris Treaty concluded,Commercial opening deepened foreign influence and domestic conflict.,4,Edo,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,4,1866,year,Satsuma and Choshu form alliance,The anti-shogunate alliance became decisive in overthrowing Tokugawa rule.,5,Japan,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,5,1867,year,Tokugawa Yoshinobu becomes shogun,The last shogun inherited a rapidly worsening political crisis.,3,Kyoto,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,6,1867,year,Emperor Komei dies,The accession crisis altered the political balance in Kyoto.,3,Kyoto,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,7,1867,year,Emperor Meiji ascends throne,The young emperor became the symbol of a new political order.,5,Kyoto,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,8,1867-11,month,Yoshinobu tenders resignation,The shogun formally returned governing authority to the emperor.,5,Kyoto,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,9,1868-01,month,Restoration proclaimed,Imperial rule was declared restored at the start of 1868.,5,Kyoto,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
Timeline of the Meiji Restoration,meiji-restoration,"Major political, military, and institutional milestones in the Meiji Restoration and the remaking of Japan.",history,10,1868-01,month,Battle of Toba-Fushimi begins,Civil war opened between imperial and shogunate forces.,5,Near Kyoto,,Encyclopaedia Britannica,https://www.britannica.com/event/Meiji-Restoration,0.95,japan;modernization;politics
