timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,1,c. 3000 BCE,approximate,Early flatbread appears,Hunter-gatherers in Southwest Asia make early bread-like flatbreads from ground wild grains.,5,Southwest Asia,,Encyclopaedia Britannica,https://www.britannica.com/topic/bread,0.95,food;bread;agriculture
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,2,c. 2500 BCE,approximate,Bread making spreads in Neolithic communities,"As grain cultivation expands, bread becomes more common in settled farming societies.",4,Fertile Crescent,,Encyclopaedia Britannica,https://www.britannica.com/topic/bread,0.95,bread;neolithic;agriculture
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,3,c. 2600 BCE,approximate,Egyptians develop deliberate leavening,Egyptian bakers are credited with the first intentional use of leavened dough.,5,Ancient Egypt,,Encyclopaedia Britannica,https://www.britannica.com/topic/baking,0.95,bread;egypt;technology
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,4,c. 2000 BCE,approximate,Oven baking becomes established,More advanced ovens support regular baking of raised loaves in urban societies.,4,Eastern Mediterranean,,Encyclopaedia Britannica,https://www.britannica.com/topic/baking,0.95,bread;oven;technology
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,5,c. 800 BCE,approximate,Greeks diversify breads,Greek societies develop many bread types and refine commercial baking.,4,Ancient Greece,,Encyclopaedia Britannica,https://www.britannica.com/topic/bread,0.95,bread;greece;trade
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,6,c. 168 BCE,approximate,Public bakeries spread in Rome,Romans expand urban baking and popularize bread as a staple of city life.,4,Rome,,Encyclopaedia Britannica,https://www.britannica.com/topic/bread,0.95,bread;rome;urban-life
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,7,c. 50,approximate,Roman milling and baking scale up,Large mills and organized bakeries support mass bread production across the empire.,4,Roman Empire,,Encyclopaedia Britannica,https://www.britannica.com/topic/bread,0.95,bread;rome;industry
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,8,c. 650,approximate,Tandoor-style breads expand with Islamic worlds,Flatbreads baked against hot oven walls gain broad circulation across West and South Asia.,3,West Asia,,Encyclopaedia Britannica,https://www.britannica.com/topic/bread,0.95,bread;islamic-world;oven
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,9,c. 1050,approximate,Manorial bread economies mature in Europe,Feudal Europe organizes grain milling and communal baking around lordly and village institutions.,3,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/bread,0.95,bread;europe;middle-ages
History of Bread,history-of-bread,A chronological history of bread from prehistoric flatbreads to industrial baking and modern artisan revival.,food-history,10,c. 1250,approximate,Guild regulation shapes urban baking,"European baking guilds standardize quality, pricing, and professional practice.",4,Europe,,Encyclopaedia Britannica,https://www.britannica.com/topic/baking,0.95,bread;guilds;europe
