timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,1,1497,year,Cabot reaches Newfoundland,John Cabot's voyage under the English crown laid an early foundation for later English claims in the North Atlantic.,4,North Atlantic,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;britain;exploration
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,2,1583,year,England claims Newfoundland,"Humphrey Gilbert formally claimed Newfoundland for Elizabeth I, marking one of England's first overseas imperial assertions.",3,Newfoundland,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;britain;colonization
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,3,1600-12-31,day,East India Company is chartered,"Elizabeth I granted a royal charter to the East India Company, creating a key instrument of British expansion in Asia.",5,London,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;trade;india
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,4,1607,year,Jamestown is founded,The first permanent English settlement in North America was established at Jamestown in Virginia.,4,Virginia,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;colonization;north-america
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,5,1620,year,Pilgrims found Plymouth Colony,The Plymouth settlement strengthened England's colonial presence in New England.,3,Massachusetts,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;colonization;north-america
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,6,1655,year,England captures Jamaica,The seizure of Jamaica from Spain gave England a major Caribbean colony.,4,Jamaica,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;caribbean;war
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,7,1757-06-23,day,Battle of Plassey,The East India Company's victory at Plassey established British political dominance in Bengal and transformed imperial power in India.,5,Bengal,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;india;war
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,8,1763,year,Treaty of Paris expands British holdings,Britain emerged from the Seven Years' War with major territorial gains in North America and elsewhere.,5,Paris,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;war;diplomacy
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,9,1775,year,American Revolution begins,The rebellion of Britain's North American colonies triggered a major imperial crisis.,5,British America,,Britannica,https://www.britannica.com/summary/British-Empire-Timeline,0.98,empire;revolution;north-america
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,10,1783,year,Britain recognizes United States independence,The Treaty of Paris ended the American Revolution and forced Britain to rethink imperial strategy.,5,Paris,,Britannica,https://www.britannica.com/summary/British-Empire-Timeline,0.98,empire;diplomacy;united-states
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,11,1788,year,First Fleet arrives in Australia,"Britain established a penal colony at Sydney Cove, beginning permanent colonial settlement in Australia.",4,New South Wales,,Britannica,https://www.britannica.com/summary/British-Empire-Timeline,0.98,empire;australia;colonization
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,12,1807,year,Slave trade is abolished in the empire,Parliament outlawed the British transatlantic slave trade.,5,London,,Britannica,https://www.britannica.com/summary/British-Empire-Timeline,0.98,empire;slavery;law
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,13,1833,year,Slavery Abolition Act passes,Britain moved to abolish slavery in most of its empire.,5,London,,Britannica,https://www.britannica.com/summary/British-Empire-Timeline,0.98,empire;slavery;law
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,14,1858,year,British Crown takes direct control of India,"After the Indian Rebellion, governance passed from the East India Company to the British Crown.",5,India,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;india;governance
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,15,1867,year,Dominion of Canada is created,"Confederation formed the Dominion of Canada, a major self-governing unit within the empire.",4,Canada,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;canada;governance
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,16,1877,year,Victoria becomes Empress of India,The Royal Titles Act symbolized the imperial centrality of India within the British Empire.,4,Delhi,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;india;monarchy
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,17,1882,year,Britain occupies Egypt,British military intervention established long-term control over Egypt and the Suez route.,4,Egypt,,Britannica,https://www.britannica.com/place/British-Empire/Dominance-and-dominions,0.98,empire;egypt;war
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,18,1914,year,Empire enters the First World War,Britain and its dominions entered a global conflict that drew heavily on imperial manpower and resources.,5,British Empire,,Britannica,https://www.britannica.com/place/British-Empire/Dominance-and-dominions,0.98,empire;war;world-war-i
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,19,1931,year,Statute of Westminster is enacted,The statute recognized legislative equality for the self-governing dominions.,5,Westminster,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;commonwealth;law
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,20,1947,year,India and Pakistan gain independence,The partition of British India marked a decisive turning point in imperial decline.,5,South Asia,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;decolonization;india
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,21,1956,year,Suez Crisis accelerates imperial retreat,Britain's failed intervention in Egypt exposed diminished great-power capacity.,5,Suez,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;egypt;decolonization
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,22,1960,year,Year of African decolonization,A wave of African independence movements rapidly reduced Britain's colonial holdings.,4,Africa,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;africa;decolonization
Timeline of the British Empire,british-empire,"Major political, military, imperial, and decolonization events in the rise, expansion, and transformation of the British Empire.",history,23,1997-07-01,day,Hong Kong is handed over to China,The transfer of Hong Kong ended one of the last major chapters of formal British imperial rule.,5,Hong Kong,,Britannica,https://www.britannica.com/place/British-Empire,0.98,empire;china;decolonization
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,1,793,year,Raid on Lindisfarne,The attack on the monastery at Lindisfarne is traditionally treated as the opening of the Viking Age.,5,Lindisfarne,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;raid;britain
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,2,795,year,Viking raids begin in Ireland,"Norse raiders struck monastic sites in Ireland, expanding the geographic reach of Viking activity.",4,Ireland,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;ireland;raid
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,3,799,year,Raid on Noirmoutier,The attack on Noirmoutier signaled the growing Viking presence on the Frankish coast.,3,Noirmoutier,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;france;raid
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,4,826,year,Harald Klak is baptized,The baptism of the Danish ruler reflected increasing contact between Viking elites and Christian Europe.,3,Mainz,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;religion;denmark
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,5,839,year,Vikings winter in Ireland,"Norse groups began overwintering, showing a shift from seasonal raiding to longer occupation.",3,Ireland,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;ireland;settlement
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,6,844,year,Vikings raid Seville,A major attack on Seville demonstrated Viking ability to project power deep into the Iberian Peninsula.,4,Seville,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;spain;raid
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,7,860,year,Norse sailors reach Iceland,Scandinavian seafarers began discovering and then settling Iceland.,4,Iceland,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;iceland;exploration
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,8,865,year,Great Heathen Army lands in England,A large Viking force invaded Anglo-Saxon England and transformed the scale of conflict.,5,England,,Britannica,https://www.britannica.com/summary/Viking-people,0.98,vikings;england;war
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,9,866,year,York is captured,The seizure of York created a major Norse political center in England.,4,York,,Britannica,https://www.britannica.com/summary/Viking-people,0.98,vikings;england;settlement
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,10,874,year,Settlement of Iceland accelerates,Norse migration made Iceland one of the principal centers of Viking overseas settlement.,4,Iceland,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;iceland;settlement
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,11,878,year,Treaty of Wedmore establishes Danish control,Alfred of Wessex and Guthrum reached terms that helped define the Danelaw.,5,England,,Britannica,https://www.britannica.com/summary/Viking-people,0.98,vikings;england;diplomacy
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,12,911,year,Normandy is granted to Rollo,"The Frankish ruler Charles the Simple granted lands to Rollo, founding Norman power in northern France.",5,Normandy,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;france;settlement
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,13,930,year,Althing is founded in Iceland,The creation of Iceland's assembly reflected the institutional development of a Norse settler society.,4,Thingvellir,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;iceland;governance
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,14,982,year,Erik the Red reaches Greenland,Norse expansion moved farther west into the North Atlantic.,4,Greenland,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;greenland;exploration
Timeline of the Vikings,vikings,"Major raids, settlements, voyages, conversions, and political turning points in Viking history from the late eighth to the eleventh century.",history,15,999,year,Leif Eriksson sails toward Vinland,Norse voyaging brought Vikings to North America around the turn of the millennium.,5,North Atlantic,,Britannica,https://www.britannica.com/topic/Viking-people,0.98,vikings;exploration;north-america
